Min X value: -8373.719
Min Y value: -7.141647
Min Z value: -8273.554
Max X value: 10380.38
Max Y value: 220.334
Max Z value: 10480.55
Key: charpos in X , Y , Z , Time since start capture
1661.339 , 88.25388 , 765.166 , 79.5
1661.638 , 88.09387 , 765.1898 , 79.52
1661.937 , 87.92587 , 765.2135 , 79.54
1662.236 , 87.74987 , 765.2373 , 79.56
1662.535 , 87.56587 , 765.2611 , 79.58
1662.834 , 87.37387 , 765.2849 , 79.6
1663.133 , 87.17387 , 765.3087 , 79.62
1663.432 , 86.96587 , 765.3325 , 79.64
1663.731 , 86.74987 , 765.3562 , 79.66
1664.03 , 86.52587 , 765.38 , 79.68
1664.329 , 86.29387 , 765.4038 , 79.7
1664.629 , 86.05387 , 765.4276 , 79.72
1664.928 , 85.80587 , 765.4514 , 79.74
1665.227 , 85.54987 , 765.4752 , 79.75999
1665.526 , 85.28587 , 765.4989 , 79.78
1665.825 , 85.01387 , 765.5227 , 79.8
1666.124 , 84.73387 , 765.5465 , 79.82
1666.423 , 84.44587 , 765.5703 , 79.84
1666.722 , 84.14987 , 765.5941 , 79.86
1667.021 , 83.84587 , 765.6179 , 79.88
1667.32 , 83.53387 , 765.6416 , 79.9
1667.619 , 83.21387 , 765.6654 , 79.92
1667.918 , 82.88587 , 765.6892 , 79.93999
1668.217 , 82.68881 , 765.713 , 79.96
1667.919 , 82.79238 , 765.748 , 79.98
1667.619 , 82.90099 , 765.7516 , 80
1667.319 , 83.02013 , 765.7396 , 80.02
1667.02 , 83.14436 , 765.7198 , 80.04
1666.723 , 83.28356 , 765.6765 , 80.06
1666.429 , 83.43214 , 765.6177 , 80.08
1666.137 , 83.58761 , 765.5474 , 80.1
1665.846 , 83.74303 , 765.4772 , 80.12
1665.554 , 83.8985 , 765.4069 , 80.14
1665.262 , 84.05396 , 765.3366 , 80.16
1664.971 , 84.20938 , 765.2664 , 80.18
1664.679 , 84.36481 , 765.1961 , 80.2
1664.388 , 84.52027 , 765.1258 , 80.22
1664.096 , 84.75851 , 765.0555 , 80.24
1663.804 , 85.01377 , 764.9852 , 80.25999
1663.513 , 85.26899 , 764.915 , 80.28
1663.221 , 85.52094 , 764.8447 , 80.3
1662.929 , 85.75864 , 764.7744 , 80.32
1662.638 , 85.99622 , 764.7042 , 80.34
1662.346 , 86.2338 , 764.6339 , 80.36
1662.046 , 86.41483 , 764.6454 , 80.38
1661.746 , 86.59585 , 764.657 , 80.4
1661.506 , 86.61275 , 764.8362 , 80.42
1661.294 , 86.60474 , 765.0482 , 80.43999
1661.081 , 86.58875 , 765.2602 , 80.46
1660.869 , 86.56474 , 765.4721 , 80.48
1660.657 , 86.53275 , 765.6841 , 80.5
1660.444 , 86.49274 , 765.8961 , 80.52
1660.232 , 86.44682 , 766.108 , 80.54
1660.046 , 86.43882 , 766.3434 , 80.56
1659.86 , 86.42282 , 766.5789 , 80.58
1659.674 , 86.39882 , 766.8143 , 80.6
1659.488 , 86.36682 , 767.0498 , 80.62
1659.302 , 86.32682 , 767.2852 , 80.64
1659.116 , 86.27882 , 767.5207 , 80.66
1658.931 , 86.22282 , 767.7561 , 80.68
1658.745 , 86.15882 , 767.9916 , 80.7
1658.559 , 86.08682 , 768.227 , 80.72
1658.373 , 86.00682 , 768.4625 , 80.74
1658.187 , 85.91882 , 768.6979 , 80.75999
1658.001 , 85.82282 , 768.9334 , 80.78
1657.815 , 85.71882 , 769.1688 , 80.8
1657.629 , 85.60682 , 769.4042 , 80.82
1657.443 , 85.48682 , 769.6396 , 80.84
1657.257 , 85.35882 , 769.8751 , 80.86
1657.071 , 85.2347 , 770.1105 , 80.88
1656.956 , 85.2267 , 770.3876 , 80.9
1656.841 , 85.2107 , 770.6647 , 80.92
1656.726 , 85.1867 , 770.9418 , 80.93999
1656.611 , 85.1547 , 771.2188 , 80.96
1656.496 , 85.1147 , 771.4959 , 80.98
1656.381 , 85.0667 , 771.7729 , 81
1656.266 , 85.0107 , 772.05 , 81.02
1656.151 , 84.9467 , 772.3271 , 81.04
1656.036 , 84.8747 , 772.6042 , 81.06
1655.921 , 84.7947 , 772.8812 , 81.08
1655.806 , 84.7067 , 773.1583 , 81.1
1655.691 , 84.6107 , 773.4354 , 81.12
1655.576 , 84.5067 , 773.7125 , 81.14
1655.461 , 84.3947 , 773.9895 , 81.16
1655.346 , 84.2747 , 774.2666 , 81.18
1655.231 , 84.1467 , 774.5436 , 81.2
1655.116 , 84.0107 , 774.8207 , 81.22
1655.001 , 83.89851 , 775.0978 , 81.24
1654.912 , 83.89052 , 775.3842 , 81.25999
1654.822 , 83.87451 , 775.6707 , 81.28
1654.733 , 83.85052 , 775.9571 , 81.3
1654.644 , 83.81851 , 776.2435 , 81.32
1654.555 , 83.77852 , 776.53 , 81.34
1654.466 , 83.73051 , 776.8164 , 81.36
1654.376 , 83.70702 , 777.1028 , 81.38
1654.283 , 83.69901 , 777.3881 , 81.4
1654.191 , 83.68301 , 777.6733 , 81.42
1654.098 , 83.67703 , 777.9586 , 81.43999
1654.005 , 83.67141 , 778.2438 , 81.46
1653.912 , 83.66567 , 778.529 , 81.48
1653.819 , 83.65768 , 778.8143 , 81.5
1653.726 , 83.64168 , 779.0995 , 81.52
1653.633 , 83.61768 , 779.3848 , 81.54
1653.54 , 83.59128 , 779.67 , 81.56
1653.447 , 83.58328 , 779.9552 , 81.58
1653.354 , 83.56728 , 780.2405 , 81.6
1653.261 , 83.54328 , 780.5257 , 81.62
1653.168 , 83.51171 , 780.811 , 81.64
1653.075 , 83.50371 , 781.0962 , 81.66
1652.982 , 83.48771 , 781.3814 , 81.68
1652.889 , 83.46371 , 781.6667 , 81.7
1652.797 , 83.43171 , 781.9519 , 81.72
1652.703 , 83.39171 , 782.2372 , 81.74
1652.611 , 83.34371 , 782.5224 , 81.75999
1652.518 , 83.30991 , 782.8076 , 81.78
1652.399 , 83.3019 , 783.0832 , 81.8
1652.28 , 83.29111 , 783.3587 , 81.82
1652.162 , 83.2831 , 783.6343 , 81.84
1652.043 , 83.2724 , 783.9098 , 81.86
1651.924 , 83.2644 , 784.1854 , 81.88
1651.806 , 83.25249 , 784.4609 , 81.9
1651.687 , 83.24449 , 784.7364 , 81.92
1651.568 , 83.22849 , 785.012 , 81.93999
1651.45 , 83.20449 , 785.2875 , 81.96
1651.331 , 83.17249 , 785.563 , 81.98
1651.213 , 83.13249 , 785.8386 , 82
1651.094 , 83.0845 , 786.1141 , 82.02
1650.975 , 83.02849 , 786.3896 , 82.04
1650.857 , 82.96449 , 786.6652 , 82.06
1650.738 , 82.89249 , 786.9407 , 82.08
1650.619 , 82.81249 , 787.2162 , 82.1
1650.501 , 82.72449 , 787.4918 , 82.12
1650.382 , 82.64285 , 787.7673 , 82.14
1650.263 , 82.63486 , 788.0429 , 82.16
1650.145 , 82.61886 , 788.3184 , 82.18
1650.026 , 82.59486 , 788.594 , 82.2
1649.907 , 82.56286 , 788.8695 , 82.22
1649.789 , 82.52286 , 789.1451 , 82.24
1649.67 , 82.47485 , 789.4206 , 82.25999
1649.551 , 82.41885 , 789.6962 , 82.28
1649.433 , 82.35486 , 789.9717 , 82.3
1649.314 , 82.28285 , 790.2472 , 82.32
1649.195 , 82.20286 , 790.5228 , 82.34
1649.077 , 82.11485 , 790.7983 , 82.36
1648.958 , 82.01885 , 791.0739 , 82.38
1648.839 , 81.91486 , 791.3494 , 82.4
1648.721 , 81.80286 , 791.6249 , 82.42
1648.602 , 81.68285 , 791.9005 , 82.43999
1648.484 , 81.55486 , 792.176 , 82.46
1648.365 , 81.41965 , 792.4515 , 82.48
1648.314 , 81.41164 , 792.7472 , 82.5
1648.263 , 81.39565 , 793.0428 , 82.52
1648.212 , 81.37164 , 793.3384 , 82.54
1648.161 , 81.33965 , 793.634 , 82.56
1648.11 , 81.29964 , 793.9297 , 82.58
1648.059 , 81.25164 , 794.2253 , 82.6
1648.008 , 81.19564 , 794.5209 , 82.62
1647.957 , 81.13165 , 794.8165 , 82.64
1647.906 , 81.05965 , 795.1122 , 82.66
1647.854 , 80.97964 , 795.4078 , 82.68
1647.803 , 80.89165 , 795.7034 , 82.7
1647.752 , 80.79565 , 795.999 , 82.72
1647.701 , 80.69164 , 796.2947 , 82.74
1647.65 , 80.57964 , 796.5903 , 82.75999
1647.599 , 80.45964 , 796.8859 , 82.78
1647.548 , 80.33164 , 797.1815 , 82.8
1647.497 , 80.19564 , 797.4772 , 82.82
1647.446 , 80.05164 , 797.7728 , 82.84
1647.395 , 79.89964 , 798.0684 , 82.86
1647.344 , 79.73965 , 798.364 , 82.88
1647.293 , 79.57164 , 798.6597 , 82.9
1647.242 , 79.39565 , 798.9553 , 82.92
1647.191 , 79.21165 , 799.2509 , 82.93999
1647.14 , 79.01965 , 799.5466 , 82.96
1647.089 , 78.81964 , 799.8422 , 82.98
1647.038 , 78.6215 , 800.1378 , 83
1647.138 , 78.61349 , 800.4207 , 83.02
1647.238 , 78.5975 , 800.7036 , 83.04
1647.337 , 78.57349 , 800.9864 , 83.06
1647.437 , 78.5415 , 801.2693 , 83.08
1647.537 , 78.5015 , 801.5522 , 83.1
1647.637 , 78.4535 , 801.835 , 83.12
1647.737 , 78.3975 , 802.1179 , 83.14
1647.837 , 78.3335 , 802.4008 , 83.16
1647.937 , 78.2615 , 802.6837 , 83.18
1648.037 , 78.1815 , 802.9666 , 83.2
1648.137 , 78.0935 , 803.2494 , 83.22
1648.237 , 77.9975 , 803.5323 , 83.24
1648.337 , 77.89349 , 803.8152 , 83.25999
1648.436 , 77.78149 , 804.098 , 83.28
1648.536 , 77.6615 , 804.3809 , 83.3
1648.636 , 77.53349 , 804.6638 , 83.32
1648.736 , 77.3975 , 804.9467 , 83.34
1648.836 , 77.25349 , 805.2296 , 83.36
1648.936 , 77.10149 , 805.5124 , 83.38
1649.036 , 76.9415 , 805.7953 , 83.4
1649.136 , 76.7735 , 806.0782 , 83.42
1649.236 , 76.5975 , 806.361 , 83.43999
1649.336 , 76.4135 , 806.6439 , 83.46
1649.436 , 76.2215 , 806.9268 , 83.48
1649.535 , 76.02149 , 807.2097 , 83.5
1649.635 , 75.81349 , 807.4926 , 83.52
1649.735 , 75.5975 , 807.7754 , 83.54
1649.835 , 75.3735 , 808.0583 , 83.56
1649.935 , 75.14149 , 808.3411 , 83.58
1650.035 , 74.9015 , 808.624 , 83.6
1650.135 , 74.6535 , 808.9069 , 83.62
1650.235 , 74.3975 , 809.1898 , 83.64
1650.335 , 74.1335 , 809.4727 , 83.66
1650.435 , 73.8615 , 809.7556 , 83.68
1650.535 , 73.59235 , 810.0384 , 83.7
1650.491 , 73.58434 , 810.3353 , 83.72
1650.448 , 73.56834 , 810.6321 , 83.74
1650.405 , 73.54435 , 810.929 , 83.75999
1650.361 , 73.51234 , 811.2258 , 83.78
1650.318 , 73.47234 , 811.5227 , 83.8
1650.275 , 73.42435 , 811.8196 , 83.82
1650.232 , 73.36835 , 812.1164 , 83.84
1650.188 , 73.30434 , 812.4133 , 83.86
1650.145 , 73.23235 , 812.7101 , 83.88
1650.102 , 73.15234 , 813.007 , 83.9
1650.058 , 73.06435 , 813.3038 , 83.92
1650.015 , 72.96835 , 813.6007 , 83.93999
1649.972 , 72.86435 , 813.8976 , 83.96
1649.928 , 72.75235 , 814.1945 , 83.98
1649.885 , 72.63235 , 814.4913 , 84
1649.842 , 72.50435 , 814.7881 , 84.02
1649.799 , 72.38662 , 815.085 , 84.04
1649.791 , 72.37862 , 815.3849 , 84.06
1649.782 , 72.36262 , 815.6848 , 84.08
1649.774 , 72.33862 , 815.9847 , 84.1
1649.766 , 72.30662 , 816.2846 , 84.12
1649.758 , 72.26662 , 816.5845 , 84.14
1649.75 , 72.21862 , 816.8843 , 84.16
1649.742 , 72.16262 , 817.1843 , 84.18
1649.734 , 72.09862 , 817.4841 , 84.2
1649.726 , 72.02662 , 817.7841 , 84.22
1649.718 , 71.94662 , 818.0839 , 84.24
1649.709 , 71.85862 , 818.3838 , 84.25999
1649.701 , 71.76262 , 818.6837 , 84.28
1649.693 , 71.65862 , 818.9836 , 84.3
1649.685 , 71.54662 , 819.2835 , 84.32
1649.677 , 71.42662 , 819.5834 , 84.34
1649.669 , 71.29862 , 819.8832 , 84.36
1649.661 , 71.16262 , 820.1832 , 84.38
1649.653 , 71.01862 , 820.483 , 84.4
1649.645 , 70.86662 , 820.783 , 84.42
1649.637 , 70.70662 , 821.0828 , 84.43999
1649.629 , 70.53862 , 821.3828 , 84.46
1649.62 , 70.40144 , 821.6826 , 84.48
1649.648 , 70.39345 , 821.9814 , 84.5
1649.675 , 70.37745 , 822.2802 , 84.52
1649.702 , 70.35345 , 822.5789 , 84.54
1649.729 , 70.32145 , 822.8777 , 84.56
1649.756 , 70.28145 , 823.1765 , 84.58
1649.784 , 70.23344 , 823.4752 , 84.6
1649.811 , 70.17744 , 823.774 , 84.62
1649.838 , 70.11345 , 824.0728 , 84.64
1649.865 , 70.04144 , 824.3715 , 84.66
1649.892 , 69.96145 , 824.6702 , 84.68
1649.92 , 69.87344 , 824.969 , 84.7
1649.947 , 69.77744 , 825.2678 , 84.72
1649.974 , 69.67345 , 825.5665 , 84.74
1650.001 , 69.56145 , 825.8653 , 84.75999
1650.029 , 69.44144 , 826.1641 , 84.78
1650.056 , 69.31345 , 826.4628 , 84.8
1650.083 , 69.17744 , 826.7616 , 84.82
1650.11 , 69.03345 , 827.0604 , 84.84
1650.137 , 68.88145 , 827.3591 , 84.86
1650.165 , 68.72144 , 827.6579 , 84.88
1650.192 , 68.55344 , 827.9567 , 84.9
1650.219 , 68.37745 , 828.2554 , 84.92
1650.246 , 68.19344 , 828.5542 , 84.93999
1650.273 , 68.00144 , 828.853 , 84.96
1650.301 , 67.80144 , 829.1517 , 84.98
1650.328 , 67.59344 , 829.4505 , 85
1650.355 , 67.46862 , 829.7492 , 85.02
1650.343 , 67.46062 , 830.049 , 85.04
1650.331 , 67.44463 , 830.3488 , 85.06
1650.319 , 67.42062 , 830.6485 , 85.08
1650.307 , 67.38863 , 830.9483 , 85.1
1650.295 , 67.34863 , 831.248 , 85.12
1650.283 , 67.30062 , 831.5478 , 85.14
1650.271 , 67.24462 , 831.8475 , 85.16
1650.259 , 67.18063 , 832.1473 , 85.18
1650.247 , 67.10863 , 832.4471 , 85.2
1650.235 , 67.02863 , 832.7468 , 85.22
1650.223 , 66.94062 , 833.0466 , 85.24
1650.211 , 66.84463 , 833.3464 , 85.25999
1650.199 , 66.74062 , 833.6461 , 85.28
1650.187 , 66.62862 , 833.9459 , 85.3
1650.175 , 66.50862 , 834.2456 , 85.32
1650.163 , 66.38062 , 834.5454 , 85.34
1650.151 , 66.24462 , 834.8452 , 85.36
1650.139 , 66.10062 , 835.1449 , 85.38
1650.126 , 65.94862 , 835.4446 , 85.4
1650.114 , 65.856 , 835.7444 , 85.42
1650.102 , 65.84799 , 836.0442 , 85.43999
1650.09 , 65.83199 , 836.3439 , 85.46
1650.078 , 65.808 , 836.6437 , 85.48
1650.066 , 65.77599 , 836.9435 , 85.5
1650.054 , 65.73599 , 837.2432 , 85.52
1650.042 , 65.688 , 837.543 , 85.54
1650.03 , 65.632 , 837.8427 , 85.56
1650.018 , 65.56799 , 838.1425 , 85.58
1650.006 , 65.49599 , 838.4423 , 85.6
1649.994 , 65.41599 , 838.742 , 85.62
1649.982 , 65.328 , 839.0417 , 85.64
1649.97 , 65.23199 , 839.3416 , 85.66
1649.958 , 65.128 , 839.6413 , 85.68
1649.946 , 65.01599 , 839.941 , 85.7
1649.934 , 64.896 , 840.2408 , 85.72
1649.922 , 64.83089 , 840.5406 , 85.74
1649.91 , 64.82289 , 840.8403 , 85.75999
1649.898 , 64.80689 , 841.1401 , 85.78
1649.886 , 64.7829 , 841.4398 , 85.8
1649.874 , 64.75089 , 841.7396 , 85.82
1649.862 , 64.71089 , 842.0394 , 85.84
1649.85 , 64.6629 , 842.3391 , 85.86
1649.838 , 64.6069 , 842.6389 , 85.88
1649.826 , 64.54289 , 842.9387 , 85.9
1649.814 , 64.47089 , 843.2384 , 85.92
1649.802 , 64.39089 , 843.5381 , 85.93999
1649.79 , 64.30289 , 843.8379 , 85.96
1649.778 , 64.20689 , 844.1377 , 85.98
1649.766 , 64.1029 , 844.4374 , 86
1649.754 , 64.01119 , 844.7372 , 86.02
1649.742 , 64.00319 , 845.0369 , 86.04
1649.73 , 63.98719 , 845.3367 , 86.06
1649.718 , 63.96319 , 845.6365 , 86.08
1649.706 , 63.93119 , 845.9362 , 86.1
1649.694 , 63.89119 , 846.236 , 86.12
1649.682 , 63.84319 , 846.5358 , 86.14
1649.67 , 63.78719 , 846.8355 , 86.16
1649.658 , 63.72319 , 847.1353 , 86.18
1649.646 , 63.65119 , 847.435 , 86.2
1649.634 , 63.57119 , 847.7348 , 86.22
1649.622 , 63.48319 , 848.0345 , 86.24
1649.61 , 63.38719 , 848.3343 , 86.25999
1649.598 , 63.28319 , 848.634 , 86.28
1649.585 , 63.20923 , 848.9338 , 86.3
1649.573 , 63.20123 , 849.2336 , 86.32
1649.561 , 63.18523 , 849.5333 , 86.34
1649.549 , 63.16123 , 849.8331 , 86.36
1649.537 , 63.12923 , 850.1329 , 86.38
1649.525 , 63.08923 , 850.4326 , 86.4
1649.513 , 63.04123 , 850.7324 , 86.42
1649.501 , 62.98523 , 851.0321 , 86.43999
1649.489 , 62.92123 , 851.3319 , 86.46
1649.477 , 62.84923 , 851.6317 , 86.48
1649.465 , 62.76923 , 851.9314 , 86.5
1649.453 , 62.68123 , 852.2311 , 86.52
1649.441 , 62.58523 , 852.5309 , 86.54
1649.429 , 62.48774 , 852.8307 , 86.56
1649.417 , 62.47974 , 853.1304 , 86.58
1649.405 , 62.46374 , 853.4302 , 86.6
1649.393 , 62.43974 , 853.73 , 86.62
1649.381 , 62.40774 , 854.0297 , 86.64
1649.369 , 62.36774 , 854.3295 , 86.66
1649.357 , 62.31974 , 854.6292 , 86.68
1649.345 , 62.26374 , 854.929 , 86.7
1649.333 , 62.19974 , 855.2288 , 86.72
1649.321 , 62.12774 , 855.5285 , 86.74
1649.309 , 62.04774 , 855.8282 , 86.75999
1649.297 , 61.96199 , 856.1281 , 86.78
1649.285 , 61.95399 , 856.4278 , 86.8
1649.273 , 61.938 , 856.7275 , 86.82
1649.261 , 61.91399 , 857.0273 , 86.84
1649.249 , 61.88199 , 857.3271 , 86.86
1649.237 , 61.842 , 857.6268 , 86.88
1649.225 , 61.79399 , 857.9266 , 86.9
1649.213 , 61.738 , 858.2263 , 86.92
1649.201 , 61.69115 , 858.5261 , 86.93999
1649.189 , 61.68315 , 858.8259 , 86.96
1649.177 , 61.66715 , 859.1256 , 86.98
1649.165 , 61.64315 , 859.4254 , 87
1649.153 , 61.61115 , 859.7252 , 87.02
1649.141 , 61.57115 , 860.0249 , 87.04
1649.129 , 61.52315 , 860.3246 , 87.06
1649.117 , 61.47697 , 860.6244 , 87.08
1649.104 , 61.46897 , 860.9242 , 87.1
1649.093 , 61.45297 , 861.2239 , 87.12
1649.08 , 61.42897 , 861.5237 , 87.14
1649.068 , 61.39697 , 861.8234 , 87.16
1649.056 , 61.35697 , 862.1232 , 87.18
1649.044 , 61.32699 , 862.423 , 87.2
1649.032 , 61.31899 , 862.7227 , 87.22
1649.02 , 61.30299 , 863.0225 , 87.24
1649.008 , 61.27899 , 863.3223 , 87.25999
1648.996 , 61.24699 , 863.622 , 87.28
1648.984 , 61.20699 , 863.9218 , 87.3
1648.972 , 61.18712 , 864.2215 , 87.32
1648.96 , 61.17912 , 864.5213 , 87.34
1648.948 , 61.16312 , 864.821 , 87.36
1648.936 , 61.13912 , 865.1208 , 87.38
1648.924 , 61.11097 , 865.4205 , 87.4
1648.912 , 61.10297 , 865.7203 , 87.42
1648.9 , 61.08697 , 866.0201 , 87.43999
1648.888 , 61.06297 , 866.3198 , 87.46
1648.876 , 61.03482 , 866.6196 , 87.48
1648.864 , 61.02682 , 866.9194 , 87.5
1648.852 , 61.01082 , 867.2191 , 87.52
1648.84 , 60.98682 , 867.5189 , 87.54
1648.828 , 60.95482 , 867.8186 , 87.56
1648.816 , 60.91482 , 868.1184 , 87.58
1648.804 , 60.88713 , 868.4182 , 87.6
1648.792 , 60.87914 , 868.7179 , 87.62
1648.78 , 60.86314 , 869.0176 , 87.64
1648.768 , 60.83913 , 869.3174 , 87.66
1648.756 , 60.80714 , 869.6172 , 87.68
1648.744 , 60.76714 , 869.9169 , 87.7
1648.732 , 60.72283 , 870.2167 , 87.72
1648.72 , 60.71483 , 870.5165 , 87.74
1648.708 , 60.69883 , 870.8162 , 87.75999
1648.696 , 60.67483 , 871.116 , 87.78
1648.684 , 60.64283 , 871.4157 , 87.8
1648.672 , 60.60283 , 871.7155 , 87.82
1648.66 , 60.55483 , 872.0153 , 87.84
1648.648 , 60.49883 , 872.315 , 87.86
1648.636 , 60.4495 , 872.6147 , 87.88
1648.624 , 60.44151 , 872.9146 , 87.9
1648.612 , 60.42551 , 873.2143 , 87.92
1648.599 , 60.4015 , 873.514 , 87.93999
1648.588 , 60.36951 , 873.8138 , 87.96
1648.575 , 60.32951 , 874.1136 , 87.98
1648.563 , 60.28151 , 874.4133 , 88
1648.551 , 60.22551 , 874.7131 , 88.02
1648.539 , 60.16151 , 875.0128 , 88.04
1648.527 , 60.09368 , 875.3126 , 88.06
1648.515 , 60.08568 , 875.6124 , 88.08
1648.503 , 60.06968 , 875.9121 , 88.1
1648.491 , 60.04568 , 876.2119 , 88.12
1648.479 , 60.01368 , 876.5117 , 88.14
1648.467 , 59.97368 , 876.8114 , 88.16
1648.455 , 59.92568 , 877.1111 , 88.18
1648.443 , 59.86968 , 877.4109 , 88.2
1648.431 , 59.80568 , 877.7107 , 88.22
1648.419 , 59.73368 , 878.0104 , 88.24
1648.407 , 59.65368 , 878.3102 , 88.25999
1648.395 , 59.56568 , 878.6099 , 88.28
1648.383 , 59.49493 , 878.9097 , 88.3
1648.371 , 59.48693 , 879.2095 , 88.32
1648.359 , 59.47093 , 879.5092 , 88.34
1648.347 , 59.44693 , 879.809 , 88.36
1648.335 , 59.41493 , 880.1088 , 88.38
1648.323 , 59.37493 , 880.4085 , 88.4
1648.311 , 59.32693 , 880.7083 , 88.42
1648.299 , 59.27093 , 881.008 , 88.43999
1648.287 , 59.20693 , 881.3078 , 88.46
1648.275 , 59.13493 , 881.6075 , 88.48
1648.263 , 59.05493 , 881.9073 , 88.5
1648.251 , 58.96693 , 882.207 , 88.52
1648.239 , 58.87093 , 882.5068 , 88.54
1648.227 , 58.76693 , 882.8066 , 88.56
1648.215 , 58.65493 , 883.1063 , 88.58
1648.203 , 58.5712 , 883.4061 , 88.6
1648.191 , 58.5632 , 883.7059 , 88.62
1648.179 , 58.5472 , 884.0056 , 88.64
1648.167 , 58.5232 , 884.3054 , 88.66
1648.155 , 58.4912 , 884.6051 , 88.68
1648.143 , 58.45119 , 884.9049 , 88.7
1648.131 , 58.4032 , 885.2047 , 88.72
1648.119 , 58.34719 , 885.5044 , 88.74
1648.107 , 58.2832 , 885.8041 , 88.75999
1648.094 , 58.2112 , 886.1039 , 88.78
1648.083 , 58.1312 , 886.4037 , 88.8
1648.07 , 58.0432 , 886.7034 , 88.82
1648.058 , 57.9472 , 887.0032 , 88.84
1648.046 , 57.8432 , 887.303 , 88.86
1648.034 , 57.7312 , 887.6027 , 88.88
1648.022 , 57.61119 , 887.9025 , 88.9
1648.01 , 57.50161 , 888.2022 , 88.92
1647.998 , 57.49361 , 888.502 , 88.93999
1647.986 , 57.47761 , 888.8018 , 88.96
1647.974 , 57.45361 , 889.1015 , 88.98
1647.962 , 57.42161 , 889.4012 , 89
1647.95 , 57.38161 , 889.701 , 89.02
1647.938 , 57.33361 , 890.0008 , 89.04
1647.926 , 57.27761 , 890.3005 , 89.06
1647.914 , 57.21361 , 890.6003 , 89.07999
1647.902 , 57.14161 , 890.9001 , 89.1
1647.89 , 57.06161 , 891.1998 , 89.12
1647.878 , 56.97361 , 891.4996 , 89.14
1647.866 , 56.87761 , 891.7993 , 89.16
1647.854 , 56.77361 , 892.0991 , 89.18
1647.842 , 56.66161 , 892.3989 , 89.2
1647.83 , 56.54161 , 892.6986 , 89.22
1647.818 , 56.47181 , 892.9984 , 89.24
1647.806 , 56.46381 , 893.2982 , 89.25999
1647.794 , 56.44781 , 893.5979 , 89.28
1647.782 , 56.42381 , 893.8976 , 89.3
1647.77 , 56.39181 , 894.1974 , 89.32
1647.758 , 56.35181 , 894.4972 , 89.34
1647.746 , 56.30381 , 894.7969 , 89.36
1647.734 , 56.24781 , 895.0967 , 89.38
1647.722 , 56.18381 , 895.3964 , 89.4
1647.71 , 56.1118 , 895.6962 , 89.42
1647.698 , 56.03181 , 895.996 , 89.43999
1647.686 , 55.94381 , 896.2957 , 89.46
1647.674 , 55.8478 , 896.5955 , 89.48
1647.662 , 55.7438 , 896.8953 , 89.5
1647.65 , 55.65541 , 897.195 , 89.52
1647.638 , 55.64741 , 897.4948 , 89.54
1647.626 , 55.6314 , 897.7945 , 89.56
1647.614 , 55.60741 , 898.0943 , 89.57999
1647.602 , 55.57541 , 898.394 , 89.6
1647.589 , 55.5354 , 898.6938 , 89.62
1647.578 , 55.48741 , 898.9935 , 89.64
1647.565 , 55.4314 , 899.2933 , 89.66
1647.553 , 55.3674 , 899.5931 , 89.68
1647.541 , 55.29541 , 899.8928 , 89.7
1647.529 , 55.2154 , 900.1926 , 89.72
1647.517 , 55.12741 , 900.4924 , 89.74
1647.505 , 55.0833 , 900.7921 , 89.75999
1647.493 , 55.0753 , 901.0919 , 89.78
1647.481 , 55.0593 , 901.3916 , 89.8
1647.469 , 55.0353 , 901.6914 , 89.82
1647.457 , 55.0033 , 901.9912 , 89.84
1647.445 , 54.9633 , 902.2909 , 89.86
1647.433 , 54.9153 , 902.5906 , 89.88
1647.421 , 54.8593 , 902.8904 , 89.9
1647.409 , 54.7953 , 903.1902 , 89.92
1647.397 , 54.7233 , 903.4899 , 89.93999
1647.385 , 54.68827 , 903.7897 , 89.96
1647.373 , 54.68027 , 904.0895 , 89.98
1647.361 , 54.66427 , 904.3892 , 90
1647.349 , 54.64027 , 904.689 , 90.02
1647.337 , 54.60827 , 904.9887 , 90.04
1647.325 , 54.56827 , 905.2885 , 90.06
1647.313 , 54.52027 , 905.5883 , 90.07999
1647.301 , 54.46427 , 905.888 , 90.1
1647.289 , 54.41689 , 906.1877 , 90.12
1647.277 , 54.40889 , 906.4875 , 90.14
1647.265 , 54.39289 , 906.7873 , 90.16
1647.253 , 54.36889 , 907.087 , 90.18
1647.241 , 54.3369 , 907.3868 , 90.2
1647.229 , 54.29689 , 907.6866 , 90.22
1647.217 , 54.26727 , 907.9863 , 90.24
1647.205 , 54.25927 , 908.2861 , 90.25999
1647.193 , 54.24327 , 908.5858 , 90.28
1647.181 , 54.21927 , 908.8856 , 90.3
1647.169 , 54.18727 , 909.1854 , 90.32
1647.157 , 54.14727 , 909.4851 , 90.34
1647.145 , 54.1068 , 909.7849 , 90.36
1647.133 , 54.0988 , 910.0847 , 90.38
1647.121 , 54.0828 , 910.3844 , 90.4
1647.109 , 54.0588 , 910.6841 , 90.42
1647.097 , 54.0268 , 910.9839 , 90.43999
1647.085 , 53.98932 , 911.2837 , 90.46
1647.073 , 53.98132 , 911.5834 , 90.48
1647.061 , 53.96532 , 911.8832 , 90.5
1647.048 , 53.94132 , 912.1829 , 90.52
1647.036 , 53.90932 , 912.4827 , 90.54
1647.024 , 53.88045 , 912.7825 , 90.56
1647.012 , 53.87245 , 913.0822 , 90.57999
1647 , 53.85645 , 913.382 , 90.6
1646.988 , 53.83245 , 913.6818 , 90.62
1646.976 , 53.80045 , 913.9815 , 90.64
